TransactionID,CustomerID,ProductID,ScarcityMessage,CountdownTimer,RecommendedLabel,InfluencerCampaign,FreeShipping,TrendingBadge,Purchased,Quantity,FinalAmount,DecisionTimeMinutes,Decision_Speed,Age,Gender,City,IncomeLevel,Occupation,LoyaltyMember,YearsAsCustomer,BrandFamiliarity,Age_Group,Years_As_Customer_Range,Category,Brand,OriginalPrice,CurrentPrice,Rating,ReviewCount,Discount_Percentage
4675,1249,291,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,4,109859,7.4,Fast,46,Female,Delhi,Middle,Manager,Yes,7,Low,Mature Adults,6-10 Years,Books,Penguin,28905,27459.75,4.4,1752,5
4676,555,147,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,2,73696.4,2.98,Fast,32,Male,Ahmedabad,High,Freelancer,No,0,High,Young Adult,New Customer,Home,Milton,46054,36843.2,4.1,4029,20
4677,834,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,3,93534.9,20.04,Medium,65,Female,Pune,Middle,Student,Yes,5,Medium,Seniors,3-5 Years,Electronics,Dell,34637,31173.3,3.9,20,10
4678,852,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,16.57,Medium,32,Male,Ahmedabad,Middle,Engineer,No,0,Low,Young Adult,New Customer,Electronics,Apple,12047,7228.2,4.3,20,40
4679,981,201,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,19.85,Medium,36,Male,Chennai,Middle,Business,No,0,Medium,Mid Career,New Customer,Beauty,L'Oreal,34137,29016.45,3.7,1421,15
4680,104,271,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,23001.5,3.13,Fast,56,Male,Mumbai,Low,Teacher,Yes,6,Medium,Seniors,6-10 Years,Books,Pearson,30662,22996.5,4.6,466,25
4681,488,39,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,30743.4,8.15,Fast,56,Female,Kolkata,Low,Doctor,Yes,9,High,Seniors,6-10 Years,Electronics,Samsung,43912,30738.4,4.3,1961,30
4682,256,165,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,10.98,Medium,52,Male,Hyderabad,Low,Teacher,No,0,Low,Mature Adults,New Customer,Home,Philips,46744,42069.6,4.5,3631,10
4683,1047,150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,23288,14.62,Medium,25,Male,Bengaluru,High,Engineer,No,0,Medium,Gen Z,New Customer,Home,Prestige,31044,23283,4.6,3633,25
4684,104,86,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,11.13,Medium,56,Male,Mumbai,Low,Teacher,Yes,6,Medium,Seniors,6-10 Years,Fashion,H&M,15711,9426.6,3.9,1031,40
4685,776,190,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,16908.8,11,Medium,46,Male,Mumbai,Middle,Freelancer,Yes,9,Medium,Mature Adults,6-10 Years,Beauty,Maybelline,18782,16903.8,5,1045,10
4686,1092,264,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,21108.6,10.31,Medium,27,Female,Ahmedabad,High,Analyst,Yes,4,Medium,Young Adult,3-5 Years,Books,Oxford,7818,7036.2,3.6,2586,10
4687,1423,72,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,23.9,Medium,45,Male,Bengaluru,Low,Freelancer,Yes,3,High,Mid Career,3-5 Years,Fashion,Nike,5515,5239.25,3.7,2832,5
4688,433,17,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,3,33486,7.21,Fast,28,Male,Chennai,High,Business,Yes,2,Medium,Young Adult,1-2 Years,Electronics,Sony,18595,11157,4.3,596,40
4689,12,108,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2,46472.4,7.79,Fast,31,Male,Hyderabad,Middle,Freelancer,Yes,8,Low,Young Adult,6-10 Years,Fashion,Nike,29039,23231.2,4.2,3866,20
4690,1086,95,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,2174,4.55,Fast,47,Female,Chennai,Middle,Business,Yes,8,Medium,Mature Adults,6-10 Years,Fashion,Adidas,2892,2169,4,20,25
4691,3,219,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,2,39324.6,5.12,Fast,44,Male,Bengaluru,Low,Designer,No,0,High,Mid Career,New Customer,Beauty,L'Oreal,28089,19662.3,5,20,30
4692,100,162,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,17.98,Medium,63,Male,Pune,Low,Teacher,No,0,Low,Seniors,New Customer,Home,Milton,32632,29368.8,4,6266,10
4693,1486,6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3,6876,4.24,Fast,40,Male,Ahmedabad,Middle,Designer,Yes,6,Medium,Mid Career,6-10 Years,Electronics,Samsung,2292,2292,4.1,1661,0
4694,1294,102,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,21.98,Medium,38,Female,Kolkata,Middle,Teacher,Yes,7,Low,Mid Career,6-10 Years,Fashion,Nike,11122,10565.9,4.7,4396,5
4695,1062,221,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,2,20258.2,11.05,Medium,51,Male,Hyderabad,Low,Manager,Yes,2,Low,Mature Adults,1-2 Years,Beauty,L'Oreal,11249,10124.1,4.5,2441,10
4696,1254,144,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,34147.9,26.15,Slow,32,Male,Hyderabad,Low,Doctor,Yes,2,Low,Young Adult,1-2 Years,Home,Ikea,40174,34147.9,4.2,3558,15
4697,114,169,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,3,39675,6.43,Fast,48,Male,Mumbai,Low,Doctor,No,0,Medium,Mature Adults,New Customer,Home,Prestige,13225,13225,4,1921,0
4698,134,80,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,5608.3,5.72,Fast,65,Female,Pune,Middle,Manager,Yes,9,High,Seniors,6-10 Years,Fashion,H&M,6598,5608.3,3.8,3681,15
4699,452,96,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,23.14,Medium,37,Male,Hyderabad,Low,Manager,No,0,High,Mid Career,New Customer,Fashion,H&M,865,692,4.1,4041,20
4700,36,40,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,7228.2,8.49,Fast,60,Female,Ahmedabad,Middle,Analyst,Yes,7,Low,Seniors,6-10 Years,Electronics,Apple,12047,7228.2,4.3,20,40
4701,1333,25,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,4,31065.8,8.5,Fast,50,Male,Hyderabad,Middle,Business,Yes,5,High,Mature Adults,3-5 Years,Electronics,Sony,9137,7766.45,4.4,20,15
4702,85,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,10.95,Medium,33,Female,Delhi,Middle,Business,No,0,Medium,Young Adult,New Customer,Electronics,Apple,29624,20736.8,4.3,20,30
4703,817,188,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,20848,4.4,Fast,30,Male,Kolkata,Middle,Manager,Yes,8,Medium,Young Adult,6-10 Years,Beauty,Maybelline,20848,20848,5,1118,0
4704,1281,48,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,15694.4,16.13,Medium,59,Female,Hyderabad,High,Designer,Yes,9,Medium,Seniors,6-10 Years,Electronics,Dell,26149,15689.4,4.1,20,40
4705,1103,173,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,10.62,Medium,63,Female,Mumbai,Middle,Designer,Yes,1,High,Seniors,1-2 Years,Home,Milton,44259,44259,4.1,2917,0
4706,353,286,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,25.76,Slow,52,Male,Ahmedabad,Low,Doctor,Yes,4,Low,Mature Adults,3-5 Years,Books,HarperCollins,40434,38412.3,4.3,5517,5
4707,706,210,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,4,163264.2,13.95,Medium,29,Female,Pune,Middle,Manager,Yes,5,Medium,Young Adult,3-5 Years,Beauty,Nivea,42959,40811.05,4.8,2621,5
4708,823,173,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,24.14,Medium,18,Female,Kolkata,Middle,Teacher,No,0,Low,Gen Z,New Customer,Home,Milton,44259,44259,4.1,2917,0
4709,1152,36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,21.63,Medium,28,Male,Mumbai,Low,Business,Yes,3,Low,Young Adult,3-5 Years,Electronics,Sony,6826,5802.1,4.4,5268,15
4710,640,147,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,1,36843.2,1,Fast,33,Male,Delhi,Low,Analyst,Yes,10,Medium,Young Adult,6-10 Years,Home,Milton,46054,36843.2,4.1,4029,20
4711,428,268,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,18.5,Medium,39,Male,Chennai,Middle,Business,Yes,6,Low,Mid Career,6-10 Years,Books,HarperCollins,34244,20546.4,4,2585,40
4712,1194,116,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,29858,10.47,Medium,55,Male,Mumbai,Middle,Manager,No,0,Medium,Mature Adults,New Customer,Fashion,Nike,21320,14924,4,2889,30
4713,1330,248,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,11479.4,11.41,Medium,47,Female,Kolkata,Middle,Doctor,Yes,10,Low,Mature Adults,6-10 Years,Books,Penguin,14343,11474.4,4.9,3470,20
4714,734,213,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,4,70248,11.54,Medium,39,Female,Delhi,Middle,Doctor,Yes,9,High,Mid Career,6-10 Years,Beauty,L'Oreal,29270,17562,4.6,4963,40
4715,43,81,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,13,Medium,65,Male,Mumbai,Middle,Manager,No,0,Medium,Seniors,New Customer,Fashion,H&M,37265,29812,3.9,3916,20
4716,751,43,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,19326.2,6.23,Fast,31,Male,Bengaluru,High,Manager,No,0,High,Young Adult,New Customer,Electronics,Samsung,32202,19321.2,4,1596,40
4717,1334,6,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,2,4584,13.61,Medium,53,Female,Ahmedabad,Middle,Designer,Yes,8,High,Mature Adults,6-10 Years,Electronics,Samsung,2292,2292,4.1,1661,0
4718,1484,83,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,4,3907.2,19.36,Medium,54,Female,Hyderabad,Low,Business,Yes,4,High,Mature Adults,3-5 Years,Fashion,H&M,1628,976.8,4.7,3243,40
4719,602,100,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,3,15506.4,23.05,Medium,42,Male,Pune,Middle,Teacher,Yes,10,High,Mid Career,6-10 Years,Fashion,Nike,7384,5168.8,4.3,442,30
4720,226,197,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2039.9,9.86,Fast,38,Male,Pune,High,Teacher,Yes,9,High,Mid Career,6-10 Years,Beauty,Maybelline,2907,2034.9,3.8,5796,30
4721,859,172,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,30833.6,4.99,Fast,30,Female,Pune,Low,Business,Yes,9,Medium,Young Adult,6-10 Years,Home,Ikea,44048,30833.6,4.4,1587,30
4722,1247,144,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,2,68295.8,4.24,Fast,24,Female,Hyderabad,Low,Freelancer,No,0,Medium,Gen Z,New Customer,Home,Ikea,40174,34147.9,4.2,3558,15
4723,1418,217,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,13.27,Medium,51,Male,Bengaluru,Low,Doctor,No,0,Medium,Mature Adults,New Customer,Beauty,Lakme,44969,31478.3,4.2,3791,30
4724,78,232,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,16.94,Medium,47,Male,Bengaluru,Middle,Doctor,No,0,Low,Mature Adults,New Customer,Beauty,Maybelline,45373,34029.75,4,2885,25
4725,436,215,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,13175.4,10.18,Medium,33,Male,Delhi,Low,Analyst,Yes,9,High,Young Adult,6-10 Years,Beauty,Lakme,16463,13170.4,4.7,20,20
4726,717,270,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,5.22,Fast,45,Female,Bengaluru,Middle,Business,Yes,9,Medium,Mid Career,6-10 Years,Books,Oxford,3111,2955.45,4.7,1461,5
4727,148,108,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,2,46462.4,4.41,Fast,34,Female,Hyderabad,Middle,Analyst,Yes,1,Low,Young Adult,1-2 Years,Fashion,Nike,29039,23231.2,4.2,3866,20
4728,1330,248,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,8.16,Fast,47,Female,Kolkata,Middle,Doctor,Yes,10,Low,Mature Adults,6-10 Years,Books,Penguin,14343,11474.4,4.9,3470,20
4729,169,127,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,63364.1,25.09,Slow,53,Male,Kolkata,High,Student,No,0,Low,Mature Adults,New Customer,Home,Prestige,37273,31682.05,5,4358,15
4730,998,56,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,22.49,Medium,54,Female,Kolkata,Low,Designer,No,0,Medium,Mature Adults,New Customer,Electronics,Apple,25350,24082.5,3.5,2452,5
4731,1378,44,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,22.5,Medium,55,Female,Ahmedabad,Middle,Manager,No,0,Medium,Mature Adults,New Customer,Electronics,Dell,45537,38706.45,4.7,3091,15
4732,1028,28,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,3,94495.05,8.18,Fast,57,Male,Chennai,High,Manager,Yes,1,Low,Seniors,1-2 Years,Electronics,Dell,37051,31493.35,4.7,4176,15
4733,1145,287,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,64790.5,6.74,Fast,41,Male,Pune,Middle,Business,No,0,Medium,Mid Career,New Customer,Books,Pearson,34095,32390.25,4.4,2105,5
4734,395,51,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,4,91084,6.84,Fast,55,Male,Bengaluru,High,Student,No,0,High,Mature Adults,New Customer,Electronics,Samsung,22771,22771,3.7,1742,0
4735,1242,251,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,18.89,Medium,18,Female,Pune,Low,Engineer,No,0,Low,Gen Z,New Customer,Books,Pearson,10379,8303.2,4.7,5936,20
4736,628,236,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,4,124076.8,12.66,Medium,35,Female,Mumbai,Middle,Business,No,0,Low,Young Adult,New Customer,Beauty,Lakme,44306,31014.2,4.2,20,30
4737,92,132,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,61171.6,20.71,Medium,36,Male,Pune,Low,Student,Yes,1,Medium,Mid Career,1-2 Years,Home,Prestige,38226,30580.8,3,656,20
4738,550,275,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,1,14792.75,8.51,Fast,26,Female,Pune,Middle,Business,Yes,8,Medium,Young Adult,6-10 Years,Books,HarperCollins,19717,14787.75,4.4,1412,25
4739,525,273,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,4,85194,18.59,Medium,65,Female,Ahmedabad,Middle,Manager,No,0,High,Seniors,New Customer,Books,Oxford,28398,21298.5,3.3,1065,25
4740,783,278,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,18.42,Medium,34,Female,Pune,Low,Designer,No,0,Low,Young Adult,New Customer,Books,Penguin,23912,23912,4.4,1758,0
4741,398,150,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,3,69864,5.92,Fast,49,Female,Mumbai,High,Student,No,0,Low,Mature Adults,New Customer,Home,Prestige,31044,23283,4.6,3633,25
4742,694,90,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,3,83130,13.48,Medium,44,Male,Mumbai,Low,Manager,No,0,Low,Mid Career,New Customer,Fashion,Adidas,32600,27710,4.2,7396,15
4743,642,14,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,3,53431.8,2.78,Fast,53,Female,Hyderabad,Middle,Student,No,0,High,Mature Adults,New Customer,Electronics,Samsung,18748,17810.6,3.8,3176,5
4744,491,253,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,4,49296.8,7.75,Fast,50,Male,Ahmedabad,Low,Doctor,No,0,High,Mature Adults,New Customer,Books,Penguin,17606,12324.2,4,1623,30
4745,1045,262,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,24040.4,7.9,Fast,57,Female,Chennai,Middle,Student,No,0,Low,Seniors,New Customer,Books,Penguin,40059,24035.4,4,3527,40
4746,459,161,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,2,57077.2,1.84,Fast,34,Female,Delhi,Middle,Manager,No,0,Low,Young Adult,New Customer,Home,Ikea,47556,28533.6,4.3,3571,40
4747,1149,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,Fast,64,Female,Bengaluru,High,Doctor,Yes,10,High,Seniors,6-10 Years,Electronics,Dell,14931,12691.35,4.3,1958,15
4748,377,247,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,28279.4,20.17,Medium,49,Male,Chennai,Middle,Analyst,Yes,10,Low,Mature Adults,6-10 Years,Books,HarperCollins,33264,28274.4,4.3,949,15
4749,1298,90,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,16.98,Medium,21,Female,Pune,Low,Designer,No,0,Low,Gen Z,New Customer,Fashion,Adidas,32600,27710,4.2,7396,15
4750,548,165,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,4,168298.4,1.68,Fast,46,Male,Chennai,Low,Analyst,No,0,Medium,Mature Adults,New Customer,Home,Philips,46744,42069.6,4.5,3631,10
4751,62,198,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,60793.5,14.94,Medium,58,Female,Hyderabad,Middle,Manager,No,0,Medium,Seniors,New Customer,Beauty,Maybelline,35755,30391.75,4.8,1655,15
4752,225,44,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,3,116119.35,19.13,Medium,50,Female,Bengaluru,High,Manager,Yes,2,Medium,Mature Adults,1-2 Years,Electronics,Dell,45537,38706.45,4.7,3091,15
4753,1210,19,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,4,109823.8,22,Medium,65,Female,Ahmedabad,Middle,Manager,No,0,Medium,Seniors,New Customer,Electronics,Apple,28901,27455.95,4.4,20,5
4754,1309,24,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,15314.4,21.15,Medium,54,Male,Ahmedabad,Middle,Analyst,Yes,5,Medium,Mature Adults,3-5 Years,Electronics,Dell,12762,7657.2,4.1,4402,40
4755,318,288,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,33783.2,9.13,Fast,29,Female,Hyderabad,Middle,Engineer,No,0,Low,Young Adult,New Customer,Books,Oxford,42229,33783.2,4.6,20,20
4756,904,288,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,14.46,Medium,54,Male,Chennai,Low,Business,No,0,Medium,Mature Adults,New Customer,Books,Oxford,42229,33783.2,4.6,20,20
4757,862,129,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,18.19,Medium,35,Female,Ahmedabad,Middle,Designer,No,0,Medium,Young Adult,New Customer,Home,Ikea,48384,41126.4,4.8,1226,15
4758,201,128,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,35405.1,10.51,Medium,51,Male,Kolkata,Middle,Business,No,0,Medium,Mature Adults,New Customer,Home,Ikea,39339,35405.1,3.7,1628,10
4759,678,123,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,19.28,Medium,55,Male,Pune,High,Teacher,No,0,Low,Mature Adults,New Customer,Home,Philips,23107,23107,3.8,1897,0
4760,1041,106,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,18.96,Medium,44,Female,Mumbai,Middle,Engineer,No,0,Medium,Mid Career,New Customer,Fashion,Adidas,49586,34710.2,4.5,4544,30
4761,1451,164,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,24717,6.45,Fast,62,Male,Ahmedabad,Low,Engineer,No,0,Medium,Seniors,New Customer,Home,Ikea,24717,24717,4.8,3924,0
4762,1272,107,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,889.8,21.28,Medium,32,Female,Hyderabad,Low,Designer,Yes,3,Medium,Young Adult,3-5 Years,Fashion,H&M,1106,884.8,4.7,3672,20
4763,147,185,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,11.54,Medium,27,Male,Bengaluru,Middle,Freelancer,No,0,Low,Young Adult,New Customer,Beauty,Maybelline,1184,1006.4,4.3,1108,15
4764,357,114,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,88990.2,13.23,Medium,50,Female,Delhi,High,Doctor,No,0,Low,Mature Adults,New Customer,Fashion,Zara,49439,44495.1,4.3,560,10
4765,656,189,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2,74829.2,21.26,Medium,65,Female,Ahmedabad,Middle,Designer,No,0,High,Seniors,New Customer,Beauty,Lakme,46762,37409.6,4.6,2830,20
4766,226,284,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,2,6009.7,8.25,Fast,38,Male,Pune,High,Teacher,Yes,9,High,Mid Career,6-10 Years,Books,Pearson,3163,3004.85,3.5,685,5
4767,857,62,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,3,46672.5,3.2,Fast,27,Female,Mumbai,Low,Designer,No,0,High,Young Adult,New Customer,Fashion,Zara,22225,15557.5,4.9,20,30
4768,13,19,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,22.63,Medium,52,Female,Chennai,Low,Teacher,No,0,High,Mature Adults,New Customer,Electronics,Apple,28901,27455.95,4.4,20,5
4769,171,158,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,4,8650.4,5.9,Fast,25,Female,Chennai,Middle,Engineer,No,0,Low,Gen Z,New Customer,Home,Prestige,2697,2157.6,4.8,2537,20
4770,71,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,23228.4,19.51,Medium,18,Female,Hyderabad,High,Business,Yes,7,High,Gen Z,6-10 Years,Electronics,Sony,6826,5802.1,4.4,5268,15
4771,444,70,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,26.1,Slow,43,Male,Mumbai,High,Business,No,0,Medium,Mid Career,New Customer,Fashion,H&M,43444,30410.8,4.6,284,30
4772,1144,237,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,79531.1,11.63,Medium,62,Male,Ahmedabad,Low,Student,Yes,7,Medium,Seniors,6-10 Years,Beauty,Lakme,46783,39765.55,3.7,4960,15
4773,266,126,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,17.57,Medium,38,Male,Ahmedabad,Low,Analyst,No,0,Low,Mid Career,New Customer,Home,Prestige,41427,28998.9,3.8,4152,30
4774,1481,165,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,1,42069.6,18.14,Medium,55,Male,Mumbai,Low,Teacher,No,0,Medium,Mature Adults,New Customer,Home,Philips,46744,42069.6,4.5,3631,10
4775,405,233,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,28604.7,9.84,Fast,38,Female,Delhi,Low,Doctor,No,0,High,Mid Career,New Customer,Beauty,L'Oreal,31783,28604.7,4.3,2102,10
4776,68,39,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,30738.4,19.17,Medium,22,Male,Bengaluru,Middle,Manager,Yes,6,Medium,Gen Z,6-10 Years,Electronics,Samsung,43912,30738.4,4.3,1961,30
4777,504,144,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,34152.9,11.85,Medium,59,Female,Ahmedabad,Middle,Engineer,No,0,Low,Seniors,New Customer,Home,Ikea,40174,34147.9,4.2,3558,15
4778,1123,11,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,20.57,Medium,31,Male,Bengaluru,Middle,Doctor,No,0,Medium,Young Adult,New Customer,Electronics,Dell,19829,18837.55,4.9,2093,5
4779,160,150,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,4,93132,24.22,Medium,40,Female,Delhi,High,Doctor,Yes,5,Medium,Mid Career,3-5 Years,Home,Prestige,31044,23283,4.6,3633,25
4780,108,68,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,22.24,Medium,36,Male,Chennai,Middle,Doctor,Yes,9,Low,Mid Career,6-10 Years,Fashion,Adidas,41889,35605.65,3.9,5289,15
4781,1275,274,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,2,3267.2,4.9,Fast,20,Male,Kolkata,Middle,Manager,Yes,9,Medium,Gen Z,6-10 Years,Books,Oxford,2042,1633.6,4.5,2134,20
4782,889,79,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,13.35,Medium,60,Male,Ahmedabad,Middle,Engineer,Yes,8,Medium,Seniors,6-10 Years,Fashion,H&M,25179,20143.2,5,3352,20
4783,515,61,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,4,70281.2,7.83,Fast,35,Male,Bengaluru,Middle,Designer,Yes,5,Medium,Young Adult,3-5 Years,Fashion,Adidas,19517,17565.3,4.6,863,10
4784,1135,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,11551.3,2.19,Fast,37,Male,Pune,Low,Doctor,Yes,7,Low,Mid Career,6-10 Years,Electronics,Samsung,6789,5770.65,4.1,3476,15
4785,1267,40,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,22,Medium,25,Male,Bengaluru,High,Teacher,No,0,Medium,Gen Z,New Customer,Electronics,Apple,12047,7228.2,4.3,20,40
4786,539,65,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2,46722.4,9.19,Fast,38,Male,Delhi,Low,Engineer,No,0,Medium,Mid Career,New Customer,Fashion,Nike,33366,23356.2,4.3,1593,30
4787,842,69,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,17437.25,12.78,Medium,54,Female,Hyderabad,Low,Business,No,0,Low,Mature Adults,New Customer,Fashion,Nike,18355,17437.25,4,1920,5
4788,17,222,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,4,134691,17.33,Medium,50,Female,Hyderabad,Middle,Manager,No,0,Low,Mature Adults,New Customer,Beauty,Nivea,39615,33672.75,3.5,2339,15
4789,460,267,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,4,150004,6.56,Fast,54,Male,Pune,Middle,Designer,Yes,4,Medium,Mature Adults,3-5 Years,Books,Oxford,46870,37496,4.3,320,20
4790,893,257,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,4,4703.6,4.43,Fast,36,Female,Delhi,Middle,Student,No,0,Low,Mid Career,New Customer,Books,Pearson,1301,1170.9,4.2,866,10
4791,296,287,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,32390.25,9.7,Fast,59,Female,Mumbai,Middle,Business,Yes,9,High,Seniors,6-10 Years,Books,Pearson,34095,32390.25,4.4,2105,5
